0.48885294795036316;0.5884396433830261;1;0;0
0.48387837409973145;0.5834344625473022;2;0;1
0.4788764715194702;0.5784672498703003;3;0;2
0.47382494807243347;0.5735363960266113;4;0;3
0.4688062369823456;0.5686056017875671;5;0;4
0.4638599753379822;0.563685417175293;6;0;5
0.45892152190208435;0.5587677359580994;7;0;6
0.45398491621017456;0.5538558959960938;8;0;7
0.4490108788013458;0.5489186644554138;9;0;8
0.4440426230430603;0.5439872145652771;10;0;9
0.4391378164291382;0.5390666127204895;11;0;10
0.4342719614505768;0.5341761112213135;12;0;11
0.4293937385082245;0.5292586088180542;13;0;12
0.42455002665519714;0.5243409872055054;14;0;13
0.41973769664764404;0.5194456577301025;15;0;14
0.41485273838043213;0.5145530700683594;16;0;15
0.4099583327770233;0.5096966624259949;17;0;16
0.40508368611335754;0.5049256682395935;18;0;17
0.4002172648906708;0.5002020001411438;19;0;18
0.3953815996646881;0.49547111988067627;20;0;19
0.39052820205688477;0.4907708764076233;21;0;20
0.3856615424156189;0.4860824644565582;22;0;21
0.3808341920375824;0.48140278458595276;23;0;22
0.3760020434856415;0.47674643993377686;24;0;23
0.3711685240268707;0.47212785482406616;25;0;24
0.3663214445114136;0.4675116539001465;26;0;25
0.361488401889801;0.46289676427841187;27;0;26
0.3566630482673645;0.45831969380378723;28;0;27
0.35188597440719604;0.45377829670906067;29;0;28
0.34710440039634705;0.4492448568344116;30;0;29
0.3423371911048889;0.44473686814308167;31;0;30
0.33758601546287537;0.4402393400669098;32;0;31
0.3328552544116974;0.4357437789440155;33;0;32
0.3281075954437256;0.43125712871551514;34;0;33
0.3233560025691986;0.426863431930542;35;0;34
0.31861424446105957;0.4225359857082367;36;0;35
0.31392309069633484;0.41819071769714355;37;0;36
0.309246301651001;0.41387027502059937;38;0;37
0.30455607175827026;0.40958479046821594;39;0;38
0.2998463213443756;0.40535762906074524;40;0;39
0.29504314064979553;0.4011770784854889;41;0;40
0.2902492582798004;0.39703014492988586;42;0;41
0.2854335904121399;0.39291954040527344;43;0;42
0.2806611955165863;0.3888019919395447;44;0;43
0.27595362067222595;0.3846570551395416;45;0;44
0.27130502462387085;0.380524605512619;46;0;45
0.2666769027709961;0.37644919753074646;47;0;46
0.26207420229911804;0.37242987751960754;48;0;47
0.25751346349716187;0.36842116713523865;49;0;48
0.25297749042510986;0.36438271403312683;50;0;49
0.24848651885986328;0.36038094758987427;51;0;50
0.24394957721233368;0.35644111037254333;52;0;51
0.23939722776412964;0.35253575444221497;53;0;52
0.23494306206703186;0.3486383855342865;54;0;53
0.23044559359550476;0.3447839319705963;55;0;54
0.22585342824459076;0.34100842475891113;56;0;55
0.22134198248386383;0.3372517228126526;57;0;56
0.21687939763069153;0.33351221680641174;58;0;57
0.21233269572257996;0.3298012316226959;59;0;58
0.20782503485679626;0.3260912597179413;60;0;59
0.2033775895833969;0.32241833209991455;61;0;60
0.1989670842885971;0.318780779838562;62;0;61
0.1946001648902893;0.3151659369468689;63;0;62
0.19021834433078766;0.3115878403186798;64;0;63
0.1858217418193817;0.3080706000328064;65;0;64
0.1814204603433609;0.3045850992202759;66;0;65
0.1769251525402069;0.3011212646961212;67;0;66
0.1725027710199356;0.2976670563220978;68;0;67
0.16815774142742157;0.2942572832107544;69;0;68
0.16384248435497284;0.2908770740032196;70;0;69
0.1594688892364502;0.2875322997570038;71;0;70
0.15506501495838165;0.28424912691116333;72;0;71
0.15067635476589203;0.2810080647468567;73;0;72
0.14639128744602203;0.2777671217918396;74;0;73
0.14217841625213623;0.274565726518631;75;0;74
0.13792811334133148;0.27141207456588745;76;0;75
0.13359810411930084;0.26831626892089844;77;0;76
0.12935805320739746;0.2652497887611389;78;0;77
0.12499620020389557;0.26226186752319336;79;0;78
0.12059984356164932;0.2593236267566681;80;1;0
0.11629625409841537;0.2563954293727875;81;1;1
0.1120244562625885;0.25349247455596924;82;1;2
0.10780159384012222;0.2506217360496521;83;1;3
0.10362237691879272;0.24777348339557648;84;1;4
0.0995006412267685;0.244955375790596;85;1;5
0.09535524994134903;0.24218586087226868;86;1;6
0.09117124229669571;0.23945918679237366;87;1;7
0.08704482764005661;0.23676390945911407;88;1;8
0.08286286145448685;0.234103262424469;89;1;9
0.07863785326480865;0.23148439824581146;90;1;10
0.07449860870838165;0.22890129685401917;91;1;11
0.07042355835437775;0.2263658344745636;92;1;12
0.06633033603429794;0.22386802732944489;93;1;13
0.062246717512607574;0.22140537202358246;94;1;14
0.058202046900987625;0.2189970314502716;95;1;15
0.05417687073349953;0.21662813425064087;96;1;16
0.050164755433797836;0.21429511904716492;97;1;17
0.046165771782398224;0.21200022101402283;98;1;18
0.042209357023239136;0.20974493026733398;99;1;19
0.03824332728981972;0.20752698183059692;100;1;20
0.034289754927158356;0.20535767078399658;101;1;21
0.030358750373125076;0.20323263108730316;102;1;22
0.02649485319852829;0.20114578306674957;103;1;23
0.02261841855943203;0.19909772276878357;104;1;24
0.018832020461559296;0.1970914751291275;105;1;25
0.01500100176781416;0.19512654840946198;106;1;26
0.011137116700410843;0.19320431351661682;107;1;27
0.007192179095000029;0.19132763147354126;108;1;28
0.0032786442898213863;0.18949446082115173;109;1;29
-0.0005615341942757368;0.18770402669906616;110;1;30
-0.0044251917861402035;0.18595583736896515;111;1;31
-0.008257866837084293;0.18424981832504272;112;1;32
-0.012056013569235802;0.18258610367774963;113;1;33
-0.015864280983805656;0.18096637725830078;114;1;34
-0.019652526825666428;0.17938899993896484;115;1;35
-0.02347502112388611;0.17785385251045227;116;1;36
-0.027275636792182922;0.17636175453662872;117;1;37
-0.03102342039346695;0.17491190135478973;118;1;38
-0.03464065119624138;0.17351095378398895;119;1;39
-0.03819502890110016;0.17215542495250702;120;1;40
-0.041735053062438965;0.17083513736724854;121;1;41
-0.04532310739159584;0.16955363750457764;122;1;42
-0.048920392990112305;0.16831259429454803;123;1;43
-0.052530109882354736;0.167104110121727;124;1;44
-0.05617142096161842;0.16592462360858917;125;1;45
-0.05981053411960602;0.1647937297821045;126;1;46
-0.06339357048273087;0.16371731460094452;127;1;47
-0.06690123677253723;0.16269230842590332;128;1;48
-0.07046105712652206;0.16170507669448853;129;1;49
-0.07411470264196396;0.1607510894536972;130;1;50
-0.0777164101600647;0.1598263531923294;131;1;51
-0.08132370561361313;0.1589432805776596;132;1;52
-0.08501620590686798;0.15809567272663116;133;1;53
-0.08863382786512375;0.15729795396327972;134;1;54
-0.09212866425514221;0.15656691789627075;135;1;55
-0.09559779614210129;0.15589404106140137;136;1;56
-0.09905344247817993;0.15526854991912842;137;1;57
-0.1024857833981514;0.15466493368148804;138;1;58
-0.10595884919166565;0.15409094095230103;139;1;59
-0.10945344716310501;0.15352866053581238;140;1;60
-0.11290149390697479;0.15301841497421265;141;1;61
-0.11629873514175415;0.15256942808628082;142;1;62
-0.11964777857065201;0.15216553211212158;143;1;63
-0.12288637459278107;0.1518237590789795;144;1;64
-0.12607641518115997;0.1515260636806488;145;1;65
-0.1293477565050125;0.15127190947532654;146;1;66
-0.13263648748397827;0.15106643736362457;147;1;67
-0.13594691455364227;0.15089057385921478;148;1;68
-0.13927556574344635;0.15073177218437195;149;1;69
-0.14256295561790466;0.15061920881271362;150;1;70
-0.14588843286037445;0.15050770342350006;151;1;71
-0.14930199086666107;0.15037362277507782;152;1;72
-0.15272104740142822;0.15029920637607574;153;1;73
-0.15613780915737152;0.1502753049135208;154;1;74
-0.15954643487930298;0.15027204155921936;155;1;75
-0.16287276148796082;0.150324746966362;156;1;76
-0.1661706417798996;0.1504281759262085;157;1;77
-0.16956186294555664;0.1505897343158722;158;1;78
-0.1729801893234253;0.15077614784240723;159;2;0
-0.1763506829738617;0.15102404356002808;160;2;1
-0.17957942187786102;0.15131688117980957;161;2;2
-0.18280921876430511;0.1516561508178711;162;2;3
-0.18596290051937103;0.15203417837619781;163;2;4
-0.18909597396850586;0.1524302214384079;164;2;5
-0.19217939674854279;0.152863010764122;165;2;6
-0.19523504376411438;0.15332500636577606;166;2;7
-0.198342427611351;0.1537860482931137;167;2;8
-0.20158958435058594;0.15422385931015015;168;2;9
-0.20472551882266998;0.15477049350738525;169;2;10
-0.2077079713344574;0.15544135868549347;170;2;11
-0.21065247058868408;0.15615305304527283;171;2;12
-0.2135787457227707;0.15688221156597137;172;2;13
-0.2165796011686325;0.15758167207241058;173;2;14
-0.21966557204723358;0.1582862287759781;174;2;15
-0.2227325290441513;0.15901416540145874;175;2;16
-0.22577720880508423;0.15979529917240143;176;2;17
-0.2288016974925995;0.1605919748544693;177;2;18
-0.2318735122680664;0.16139988601207733;178;2;19
-0.23500759899616241;0.1622365415096283;179;2;20
-0.23809537291526794;0.1630571484565735;180;2;21
-0.24100477993488312;0.16399672627449036;181;2;22
-0.243970587849617;0.1649743914604187;182;2;23
-0.2469549924135208;0.16592633724212646;183;2;24
-0.2498713582754135;0.1669219732284546;184;2;25
-0.2528115212917328;0.1679709553718567;185;2;26
-0.25579142570495605;0.1690789759159088;186;2;27
-0.25872674584388733;0.17023292183876038;187;2;28
-0.2616519629955292;0.1713763028383255;188;2;29
-0.26456552743911743;0.1725309193134308;189;2;30
-0.26752376556396484;0.1736687272787094;190;2;31
-0.27052319049835205;0.17482265830039978;191;2;32
-0.27353885769844055;0.1759982407093048;192;2;33
-0.27651771903038025;0.17713181674480438;193;2;34
-0.27945199608802795;0.17831318080425262;194;2;35
-0.2822997570037842;0.17961722612380981;195;2;36
-0.28515470027923584;0.18095548450946808;196;2;37
-0.28806594014167786;0.18225547671318054;197;2;38
-0.2909691631793976;0.18357627093791962;198;2;39
-0.2938659191131592;0.1849025934934616;199;2;40
