1.9996846914291382;1;0;1
1.9993369579315186;2;0;1
1.9995181560516357;3;0;1
1.9987844228744507;4;0;1
1.998802661895752;5;0;1
1.999108910560608;6;0;1
1.998722791671753;7;0;1
1.998377799987793;8;0;1
1.9977432489395142;9;0;1
1.9978381395339966;10;0;1
1.9981259107589722;11;0;1
1.9985250234603882;12;0;1
1.9987512826919556;13;0;1
1.9986974000930786;14;0;1
1.9982982873916626;15;0;1
1.9988377094268799;16;0;1
1.998732328414917;17;0;1
1.9992282390594482;18;0;1
1.9992777109146118;19;0;1
1.998954176902771;20;0;1
1.9989149570465088;21;1;1
1.9981391429901123;22;1;1
1.9981228113174438;23;1;1
1.9980372190475464;24;1;1
1.9978636503219604;25;1;1
1.9978255033493042;26;1;1
1.9976285696029663;27;1;1
1.997617244720459;28;1;1
1.997412085533142;29;1;1
1.9970695972442627;30;1;1
1.997192144393921;31;1;1
1.9970860481262207;32;1;1
1.9967554807662964;33;1;1
1.996292233467102;34;1;1
1.9958677291870117;35;1;1
1.9953687191009521;36;1;1
1.9956696033477783;37;1;1
1.995056390762329;38;1;1
1.9948965311050415;39;1;1
1.994414210319519;40;1;1
1.9943464994430542;41;2;1
1.9946264028549194;42;2;1
1.9946296215057373;43;2;1
1.994255781173706;44;2;1
1.9943796396255493;45;2;1
1.9942455291748047;46;2;1
1.994362711906433;47;2;1
1.9941867589950562;48;2;1
1.9942396879196167;49;2;1
1.9942426681518555;50;2;1
1.9942927360534668;51;2;1
1.994563102722168;52;2;1
1.9941166639328003;53;2;1
1.993929386138916;54;2;1
1.9933339357376099;55;2;1
1.99326753616333;56;2;1
1.993353009223938;57;2;1
1.9930633306503296;58;2;1
1.9933414459228516;59;2;1
1.993857502937317;60;2;1
1.9938888549804688;61;3;1
1.9932498931884766;62;3;1
1.9931203126907349;63;3;1
1.9929554462432861;64;3;1
1.9929627180099487;65;3;1
1.992889642715454;66;3;1
1.992636799812317;67;3;1
1.9921640157699585;68;3;1
1.992150902748108;69;3;1
1.9920932054519653;70;3;1
1.9922692775726318;71;3;1
1.9918874502182007;72;3;1
1.991166353225708;73;3;1
1.9901690483093262;74;3;1
1.9899526834487915;75;3;1
1.9893614053726196;76;3;1
1.9889633655548096;77;3;1
1.9882378578186035;78;3;1
1.9885625839233398;79;3;1
1.988319993019104;80;3;1
1.988012671470642;81;4;1
1.9877371788024902;82;4;1
1.9874716997146606;83;4;1
1.9875259399414062;84;4;1
1.9873350858688354;85;4;1
1.987018346786499;86;4;1
1.9871881008148193;87;4;1
1.9869987964630127;88;4;1
1.9869531393051147;89;4;1
1.986652135848999;90;4;1
1.9862797260284424;91;4;1
1.9858161211013794;92;4;1
1.9855890274047852;93;4;1
1.9852474927902222;94;4;1
1.9849426746368408;95;4;1
1.9848039150238037;96;4;1
1.9848202466964722;97;4;1
1.9845978021621704;98;4;1
1.9843403100967407;99;4;1
1.9842183589935303;100;4;1
1.9842796325683594;101;5;1
1.984310507774353;102;5;1
1.9838331937789917;103;5;1
1.984179139137268;104;5;1
1.983864426612854;105;5;1
1.9833102226257324;106;5;1
1.9829368591308594;107;5;1
1.9830446243286133;108;5;1
1.982252597808838;109;5;1
1.9819955825805664;110;5;1
1.981916904449463;111;5;1
1.981454849243164;112;5;1
1.9808911085128784;113;5;1
1.9804701805114746;114;5;1
1.9800701141357422;115;5;1
1.9797122478485107;116;5;1
1.9791758060455322;117;5;1
1.9785350561141968;118;5;1
1.9782402515411377;119;5;1
1.9780356884002686;120;5;1
1.9777415990829468;121;6;1
1.977281093597412;122;6;1
1.9772030115127563;123;6;1
1.9766203165054321;124;6;1
1.9765974283218384;125;6;1
1.9766706228256226;126;6;1
1.9766956567764282;127;6;1
1.9759433269500732;128;6;1
1.9757506847381592;129;6;1
1.9752753973007202;130;6;1
1.9748802185058594;131;6;1
1.9745290279388428;132;6;1
1.974195122718811;133;6;1
1.973897099494934;134;6;1
1.9735702276229858;135;6;1
1.9733772277832031;136;6;1
1.972933292388916;137;6;1
1.9727859497070312;138;6;1
1.9720951318740845;139;6;1
1.9717741012573242;140;6;1
1.9710288047790527;141;7;1
1.9707512855529785;142;7;1
1.9708669185638428;143;7;1
1.970556616783142;144;7;1
1.9703092575073242;145;7;1
1.9696307182312012;146;7;1
1.9695056676864624;147;7;1
1.9692108631134033;148;7;1
1.9689536094665527;149;7;1
1.9687212705612183;150;7;1
1.968086838722229;151;7;1
1.967632532119751;152;7;1
1.9671951532363892;153;7;1
1.9669914245605469;154;7;1
1.9665989875793457;155;7;1
1.9660838842391968;156;7;1
1.9653886556625366;157;7;1
1.9650917053222656;158;7;1
1.9650681018829346;159;7;1
1.9646828174591064;160;7;1
1.964044451713562;161;8;1
1.9637835025787354;162;8;1
1.9630053043365479;163;8;1
1.962894082069397;164;8;1
1.9622119665145874;165;8;1
1.961910605430603;166;8;1
1.9618752002716064;167;8;1
1.961234211921692;168;8;1
1.9609527587890625;169;8;1
1.960398554801941;170;8;1
1.9596621990203857;171;8;1
1.9591617584228516;172;8;1
1.9584742784500122;173;8;1
1.9577150344848633;174;8;1
1.9578136205673218;175;8;1
1.9577512741088867;176;8;1
1.957149624824524;177;8;1
1.9567557573318481;178;8;1
1.956515908241272;179;8;1
1.9557491540908813;180;8;1
1.9548382759094238;181;9;1
1.9545058012008667;182;9;1
1.9540306329727173;183;9;1
1.954111099243164;184;9;1
1.9536815881729126;185;9;1
1.95369553565979;186;9;1
1.952789068222046;187;9;1
1.9525258541107178;188;9;1
1.9517775774002075;189;9;1
1.9510787725448608;190;9;1
1.9503765106201172;191;9;1
1.9499653577804565;192;9;1
1.9499002695083618;193;9;1
1.949508786201477;194;9;1
1.9491022825241089;195;9;1
1.9486262798309326;196;9;1
1.9481887817382812;197;9;1
1.9475409984588623;198;9;1
1.9472712278366089;199;9;1
1.946617841720581;200;9;1
1.9461089372634888;201;10;1
1.9457296133041382;202;10;1
1.9452930688858032;203;10;1
1.9447721242904663;204;10;1
1.9440027475357056;205;10;1
1.9434233903884888;206;10;1
1.9427359104156494;207;10;1
1.9424091577529907;208;10;1
1.9421768188476562;209;10;1
1.941518783569336;210;10;1
1.9409836530685425;211;10;1
1.94084894657135;212;10;1
1.9402366876602173;213;10;1
1.9394088983535767;214;10;1
1.9388916492462158;215;10;1
1.9382963180541992;216;10;1
1.937795877456665;217;10;1
1.937263011932373;218;10;1
1.9366666078567505;219;10;1
1.935774803161621;220;10;1
1.9351929426193237;221;11;1
1.934765100479126;222;11;1
1.9341386556625366;223;11;1
1.9335885047912598;224;11;1
1.9330815076828003;225;11;1
1.9332658052444458;226;11;1
1.932715892791748;227;11;1
1.9325063228607178;228;11;1
1.932071328163147;229;11;1
1.93163001537323;230;11;1
1.9309908151626587;231;11;1
1.930355429649353;232;11;1
1.9297059774398804;233;11;1
1.9293173551559448;234;11;1
1.9287601709365845;235;11;1
1.92830491065979;236;11;1
1.9280797243118286;237;11;1
1.9278292655944824;238;11;1
1.927117109298706;239;11;1
1.9262473583221436;240;11;1
1.925763726234436;241;12;1
1.9251736402511597;242;12;1
1.9247994422912598;243;12;1
1.9241106510162354;244;12;1
1.9234262704849243;245;12;1
1.922378420829773;246;12;1
1.9220161437988281;247;12;1
1.921088457107544;248;12;1
1.920464038848877;249;12;1
1.9200326204299927;250;12;1
1.9194313287734985;251;12;1
1.9188320636749268;252;12;1
1.9185211658477783;253;12;1
1.9179691076278687;254;12;1
1.9174180030822754;255;12;1
1.9170637130737305;256;12;1
1.9166709184646606;257;12;1
1.9159142971038818;258;12;1
1.915501594543457;259;12;1
1.914851188659668;260;12;1
1.914259910583496;261;13;1
1.913621425628662;262;13;1
1.9132155179977417;263;13;1
1.9123691320419312;264;13;1
1.9117566347122192;265;13;1
1.9112050533294678;266;13;1
1.9104788303375244;267;13;1
1.909854531288147;268;13;1
1.9090328216552734;269;13;1
1.908431887626648;270;13;1
1.9082788228988647;271;13;1
1.907775640487671;272;13;1
1.907046914100647;273;13;1
1.9068845510482788;274;13;1
1.906404733657837;275;13;1
1.9064757823944092;276;13;1
1.9059059619903564;277;13;1
1.9053261280059814;278;13;1
1.9046274423599243;279;13;1
1.9035569429397583;280;13;1
1.90303373336792;281;14;1
1.9026151895523071;282;14;1
1.9019443988800049;283;14;1
1.901564598083496;284;14;1
1.9010587930679321;285;14;1
1.9001638889312744;286;14;1
1.8991433382034302;287;14;1
1.898665189743042;288;14;1
1.8975995779037476;289;14;1
1.8966960906982422;290;14;1
1.8958587646484375;291;14;1
1.8952250480651855;292;14;1
1.89447021484375;293;14;1
1.89419686794281;294;14;1
1.8938099145889282;295;14;1
1.893349051475525;296;14;1
1.8924477100372314;297;14;1
1.8917043209075928;298;14;1
1.8909355401992798;299;14;1
1.8898862600326538;300;14;1
1.8891668319702148;301;15;1
1.888604998588562;302;15;1
1.8878791332244873;303;15;1
1.8871697187423706;304;15;1
1.886579990386963;305;15;1
1.8859167098999023;306;15;1
1.8853931427001953;307;15;1
1.884601354598999;308;15;1
1.883875846862793;309;15;1
1.883122444152832;310;15;1
1.8822792768478394;311;15;1
1.881305456161499;312;15;1
1.8804230690002441;313;15;1
1.879643201828003;314;15;1
1.8791391849517822;315;15;1
1.878418207168579;316;15;1
1.8774726390838623;317;15;1
1.8769595623016357;318;15;1
1.876053810119629;319;15;1
1.8755806684494019;320;15;1
1.8748624324798584;321;16;1
1.8740153312683105;322;16;1
1.8734381198883057;323;16;1
1.8724287748336792;324;16;1
1.871680736541748;325;16;1
1.871185064315796;326;16;1
1.8704359531402588;327;16;1
1.869771957397461;328;16;1
1.8687316179275513;329;16;1
1.868317723274231;330;16;1
1.8672188520431519;331;16;1
1.8667478561401367;332;16;1
1.8657671213150024;333;16;1
1.8654329776763916;334;16;1
1.8646780252456665;335;16;1
1.8638291358947754;336;16;1
1.8630948066711426;337;16;1
1.8624120950698853;338;16;1
1.8617255687713623;339;16;1
1.86074697971344;340;16;1
1.8600709438323975;341;17;1
1.859659194946289;342;17;1
1.859007716178894;343;17;1
1.858241319656372;344;17;1
1.8576210737228394;345;17;1
1.8566627502441406;346;17;1
1.855933427810669;347;17;1
1.8551111221313477;348;17;1
1.8540610074996948;349;17;1
1.8532648086547852;350;17;1
1.852557897567749;351;17;1
1.8515886068344116;352;17;1
1.8506475687026978;353;17;1
1.8499319553375244;354;17;1
1.848886251449585;355;17;1
1.8481401205062866;356;17;1
1.8477249145507812;357;17;1
1.8468689918518066;358;17;1
1.8460906744003296;359;17;1
1.84489107131958;360;17;1
1.8441952466964722;361;18;1
1.843321681022644;362;18;1
1.8422935009002686;363;18;1
1.841833233833313;364;18;1
1.8407963514328003;365;18;1
1.8400391340255737;366;18;1
1.8391697406768799;367;18;1
1.8382048606872559;368;18;1
1.8377318382263184;369;18;1
1.8368300199508667;370;18;1
1.8363099098205566;371;18;1
1.8355916738510132;372;18;1
1.8349090814590454;373;18;1
1.833922028541565;374;18;1
1.8328605890274048;375;18;1
1.8324826955795288;376;18;1
1.8317174911499023;377;18;1
1.8313484191894531;378;18;1
1.8309605121612549;379;18;1
1.8297889232635498;380;18;1
1.829149603843689;381;19;1
1.828790545463562;382;19;1
1.8278918266296387;383;19;1
1.826912522315979;384;19;1
1.8259438276290894;385;19;1
1.824985146522522;386;19;1
1.823937177658081;387;19;1
1.8232065439224243;388;19;1
1.8219079971313477;389;19;1
1.8212310075759888;390;19;1
1.820455551147461;391;19;1
1.8193968534469604;392;19;1
1.818731665611267;393;19;1
1.8174806833267212;394;19;1
1.816550850868225;395;19;1
1.8158468008041382;396;19;1
1.8150889873504639;397;19;1
1.8142168521881104;398;19;1
1.8132919073104858;399;19;1
1.8121230602264404;400;19;1
1.811789870262146;401;20;1
1.8110744953155518;402;20;1
1.8100820779800415;403;20;1
1.8094195127487183;404;20;1
1.8083304166793823;405;20;1
1.8075145483016968;406;20;1
1.8063769340515137;407;20;1
1.8052436113357544;408;20;1
1.8045324087142944;409;20;1
1.8032572269439697;410;20;1
1.8026065826416016;411;20;1
1.801932454109192;412;20;1
1.801171898841858;413;20;1
1.800500750541687;414;20;1
1.7995097637176514;415;20;1
1.7986125946044922;416;20;1
1.797658085823059;417;20;1
1.7967857122421265;418;20;1
1.7959116697311401;419;20;1
1.7952945232391357;420;20;1
1.7942785024642944;421;21;1
1.7935017347335815;422;21;1
1.792676329612732;423;21;1
1.7920243740081787;424;21;1
1.7910568714141846;425;21;1
1.7903293371200562;426;21;1
1.789920687675476;427;21;1
1.7892446517944336;428;21;1
1.7883208990097046;429;21;1
1.7874152660369873;430;21;1
1.7860243320465088;431;21;1
1.785372018814087;432;21;1
1.7844809293746948;433;21;1
1.7835001945495605;434;21;1
1.7826263904571533;435;21;1
1.7818111181259155;436;21;1
1.7809362411499023;437;21;1
1.7799071073532104;438;21;1
1.778879165649414;439;21;1
1.7781139612197876;440;21;1
1.7771531343460083;441;22;1
1.7763503789901733;442;22;1
1.7754303216934204;443;22;1
1.7744839191436768;444;22;1
1.7737534046173096;445;22;1
1.7727259397506714;446;22;1
